"discussion_id","comment_id","sentence","comment","A1","A2","A3","A4","A5","total"
"Dd008","#3","Every time I was at a friend 's house , we 'd spend the whole time glued to the Nintendo system ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","When I was at family reunions , my cousins and I would fight over who got to play next , and when my parents went out of town , it was a no-sleep videogame free-for-all ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","I look back on those years and wonder why my parents thought that videogames were hurtful to my youth ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","1","1","1","0","0","3"
"Dd008","#3","They taught me how to tell stories , create worlds and even how to save and spend money ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","1","0","0","0","1"
"Dd008","#3","Videogames were my first real exposure to programming , and they helped me realize my career in technology ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","1","0","0","0","1"
"Dd008","#3","Regardless , we are in a different era ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","Today , technology is so prevalent , it 's hard to keep it away from children and teenagers ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","1","0","1"
"Dd008","#3","But I don' t think we should even try ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","1","0","1"
"Dd008","#3","If we restrict our kids ' access , while we 're emailing from an Apple Watch , they won' t respect the rules when they have a chance to get around them ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","1","0","1"
"Dd008","#3","As an experiment , I stopped restricting my children 's screen time in my house , and immediately saw results at a recent family reunion ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","My nephew lives in a strict , screen-regulated home ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","So , a trip to Grandma 's - where there are no restrictions or parental controls - means unlimited SpongeBob ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","While my kids were out playing with their cousins in the backyard , my nephew was locked on the TV for the entire evening ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","This wasn' t an opportunity for my kids to binge on tech because they couldn' t otherwise - they were more excited to spend time with cousins they never see ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","Of course , kids will still binge ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","Adults binge ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","Netflix has built an entire viewing model around binging ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","But allowing children and teens to regulate their behavior like adults gives them room to naturally modify their own habits ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","1","1","0","1","1","4"
"Dd008","#3","Plus , many kids do learn social and technical skills through screen time , even more so now then when I was growing up ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","1","1","0","0","0","2"
"Dd008","#3","For example , the vast majority of digital gaming today is a social event : Our kids are growing relationships online that often blossom into lifelong friendships. ( Anecdotally , I met many of my friends through online games and even saw two - a couple who met through a World of Warcraft raid - end up happily married. )"," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","0","0","0","0"
"Dd008","#3","Technology is not going away or becoming less popular ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","1","0","0","1"
"Dd008","#3","We should let our teenagers build on MineCraft , mess around in Photoshop , and make music in GarageBand ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","1","1","0","2"
"Dd008","#3","Eliminating screen time is a thing of the past , and if we want to stay technically savvy through our 60s , our kids will be the ones to teach us all the new tricks ."," I empathize with your argument that allows children to regulate their behavior like adults. I think restriction of their behaviors could be more harmful to children. When I was a teen, my action was limited by my older sister. She took care of me like mom but she was a very conservative person. As much as her worry about me, she limited me much more and made strong rules. One of example is that she limited my fashion style. I had to wear student look and simple clothing. But I wore whatever I want when my sister was out of sight. When I think about that time, it was not good memories for me. I felt that I lost my freedom from her. From my experience, parent shouldn't control their children. If parent lead their child with some advises, parent will get good expectation from their children. And, my sister used to say that ""Are you going to be stupid?"" when I watched on TV. I don't really disagree that. I could get and learn many information from the screen time. I really support your argument that technology is not harmful to children and to regulate their behavior like adults.","0","0","1","1","1","3"
"Dd008","#4","Don' t Limit Your Teen 's Screen Time ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","1","0","2"
"Dd008","#4","Some children grow up wanting to play baseball all day , but I wanted to play Castlevania and Super Mario Brothers ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","Sadly , my parents believed I 'd fry my brain for the love of videogames , so I was limited to an hour of screen time before dinner ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","But that only fueled covert binging ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","Every time I was at a friend 's house , we 'd spend the whole time glued to the Nintendo system ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","When I was at family reunions , my cousins and I would fight over who got to play next , and when my parents went out of town , it was a no-sleep videogame free-for-all ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","I look back on those years and wonder why my parents thought that videogames were hurtful to my youth ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","They taught me how to tell stories , create worlds and even how to save and spend money ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","0","0","0","0","0"
"Dd008","#4","Videogames were my first real exposure to programming , and they helped me realize my career in technology ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","1","0","0","0","1"
"Dd008","#4","Regardless , we are in a different era ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","0","0","0","0","0","0"
"Dd008","#4","Today , technology is so prevalent , it 's hard to keep it away from children and teenagers ."," Technology is a thing of our time and that children should be allowed ample time to experience and develop their futures in the environments of technology because we will never reverse the trends of technological advancement around us. The case of two kids is presented where the author acknowledges that his kids who binge on technology were just as socially upbeat like the others. In fact, since they have ample time for technology at home, they could spare time with cousins whom they never often see for a social occasion. This author is a bit liberal and looks at the world more objectively and practically. The author recalls the fact that his childhood was miserable because his exposure to technology was very strictly regulated. Nonetheless, he managed to excel and currently has a profession in the technology industry. The author presents a case of his kid who is given ample time with technology and it is surprising that comparing his kid with the others who are intensely regulated, his kid does better in socialization. Technology will always be with us and humanity can stretch as much as it allowed stretching without breaking. If kids use technologies safely and they are exposed to a variety, they will naturally have a balance on what is more useful and if parents simply guide by sharing insights and knowledge, they can manage their creative energies and potentials and become even better adapted.","1","0","0","1","0","2"
